input_file,ACO_approach,num_ants,iterations,local_heuristic_function,alpha,beta,pheromone_evaporation,local_search,best_distance,elapsed time
burma14,Standard ACO,50,200,1_over_distance,4.0,1.5,0.4,None,4159.0,3.866
burma14,Standard ACO,50,200,1_over_distance,4.0,2.0,0.4,None,3990.0,3.488
burma14,Standard ACO,50,200,1_over_distance,4.0,2.5,0.4,None,3594.0,3.355
burma14,Standard ACO,50,200,1_over_distance,4.0,3.0,0.4,None,3896.0,3.344
burma14,Standard ACO,50,200,1_over_distance,4.0,3.5,0.4,None,3802.0,3.382
burma14,Standard ACO,50,200,1_over_distance,4.0,4.0,0.4,None,3721.0,3.334
burma14,Standard ACO,50,200,1_over_distance,1.0,1.0,0.5,None,3371.0,3.409
burma14,Standard ACO,50,200,1_over_distance,1.0,1.5,0.5,None,3359.0,3.307
burma14,Standard ACO,50,200,1_over_distance,1.0,2.0,0.5,None,3439.0,3.299
burma14,Standard ACO,50,200,1_over_distance,1.0,2.5,0.5,None,3416.0,3.468
burma14,Standard ACO,50,200,1_over_distance,1.0,3.0,0.5,None,3381.0,3.331
burma14,Standard ACO,50,200,1_over_distance,1.0,3.5,0.5,None,3381.0,3.341
burma14,Standard ACO,50,200,1_over_distance,1.0,4.0,0.5,None,3439.0,3.295
burma14,Standard ACO,50,200,1_over_distance,1.5,1.0,0.5,None,3416.0,3.365
burma14,Standard ACO,50,200,1_over_distance,1.5,1.5,0.5,None,3635.0,3.34
burma14,Standard ACO,50,200,1_over_distance,1.5,2.0,0.5,None,3404.0,3.54
burma14,Standard ACO,50,200,1_over_distance,1.5,2.5,0.5,None,3444.0,3.332
burma14,Standard ACO,50,200,1_over_distance,1.5,3.0,0.5,None,3479.0,3.351
burma14,Standard ACO,50,200,1_over_distance,1.5,3.5,0.5,None,3381.0,3.353
burma14,Standard ACO,50,200,1_over_distance,1.5,4.0,0.5,None,3416.0,3.358
burma14,Standard ACO,50,200,1_over_distance,2.0,1.0,0.5,None,3972.0,3.323
burma14,Standard ACO,50,200,1_over_distance,2.0,1.5,0.5,None,3693.0,3.349
burma14,Standard ACO,50,200,1_over_distance,2.0,2.0,0.5,None,3516.0,3.36
burma14,Standard ACO,50,200,1_over_distance,2.0,2.5,0.5,None,3725.0,3.356
burma14,Standard ACO,50,200,1_over_distance,2.0,3.0,0.5,None,3439.0,3.36
burma14,Standard ACO,50,200,1_over_distance,2.0,3.5,0.5,None,3381.0,3.35
burma14,Standard ACO,50,200,1_over_distance,2.0,4.0,0.5,None,3416.0,3.351
burma14,Standard ACO,50,200,1_over_distance,2.5,1.0,0.5,None,3896.0,3.345
burma14,Standard ACO,50,200,1_over_distance,2.5,1.5,0.5,None,3887.0,3.338
burma14,Standard ACO,50,200,1_over_distance,2.5,2.0,0.5,None,3802.0,3.331
burma14,Standard ACO,50,200,1_over_distance,2.5,2.5,0.5,None,3439.0,3.347
burma14,Standard ACO,50,200,1_over_distance,2.5,3.0,0.5,None,3766.0,3.357
burma14,Standard ACO,50,200,1_over_distance,2.5,3.5,0.5,None,3323.0,3.326
burma14,Standard ACO,50,200,1_over_distance,2.5,4.0,0.5,None,3550.0,3.336
burma14,Standard ACO,50,200,1_over_distance,3.0,1.0,0.5,None,4072.0,3.336
burma14,Standard ACO,50,200,1_over_distance,3.0,1.5,0.5,None,3864.0,3.329
burma14,Standard ACO,50,200,1_over_distance,3.0,2.0,0.5,None,3846.0,3.34
burma14,Standard ACO,50,200,1_over_distance,3.0,2.5,0.5,None,3595.0,3.331
burma14,Standard ACO,50,200,1_over_distance,3.0,3.0,0.5,None,3870.0,3.331
burma14,Standard ACO,50,200,1_over_distance,3.0,3.5,0.5,None,3778.0,3.342
burma14,Standard ACO,50,200,1_over_distance,3.0,4.0,0.5,None,3805.0,3.341
burma14,Standard ACO,50,200,1_over_distance,3.5,1.0,0.5,None,3536.0,3.311
burma14,Standard ACO,50,200,1_over_distance,3.5,1.5,0.5,None,3461.0,3.334
burma14,Standard ACO,50,200,1_over_distance,3.5,2.0,0.5,None,3610.0,3.45
burma14,Standard ACO,50,200,1_over_distance,3.5,2.5,0.5,None,3551.0,3.323
burma14,Standard ACO,50,200,1_over_distance,3.5,3.0,0.5,None,3818.0,3.329
burma14,Standard ACO,50,200,1_over_distance,3.5,3.5,0.5,None,3765.0,3.345
burma14,Standard ACO,50,200,1_over_distance,3.5,4.0,0.5,None,3531.0,3.328
burma14,Standard ACO,50,200,1_over_distance,4.0,1.0,0.5,None,4039.0,3.311
burma14,Standard ACO,50,200,1_over_distance,4.0,1.5,0.5,None,4106.0,3.352
burma14,Standard ACO,50,200,1_over_distance,4.0,2.0,0.5,None,4054.0,3.335
burma14,Standard ACO,50,200,1_over_distance,4.0,2.5,0.5,None,3723.0,3.33
burma14,Standard ACO,50,200,1_over_distance,4.0,3.0,0.5,None,3907.0,3.34
burma14,Standard ACO,50,200,1_over_distance,4.0,3.5,0.5,None,3411.0,3.327
burma14,Standard ACO,50,200,1_over_distance,4.0,4.0,0.5,None,3590.0,3.329
burma14,Standard ACO,50,200,1_over_distance,1.0,1.0,0.6,None,3381.0,3.299
burma14,Standard ACO,50,200,1_over_distance,1.0,1.5,0.6,None,3416.0,3.279
burma14,Standard ACO,50,200,1_over_distance,1.0,2.0,0.6,None,3416.0,3.306
burma14,Standard ACO,50,200,1_over_distance,1.0,2.5,0.6,None,3416.0,3.302
burma14,Standard ACO,50,200,1_over_distance,1.0,3.0,0.6,None,3416.0,3.305
burma14,Standard ACO,50,200,1_over_distance,1.0,3.5,0.6,None,3371.0,3.317
burma14,Standard ACO,50,200,1_over_distance,1.0,4.0,0.6,None,3404.0,3.313
burma14,Standard ACO,50,200,1_over_distance,1.5,1.0,0.6,None,3449.0,3.343
burma14,Standard ACO,50,200,1_over_distance,1.5,1.5,0.6,None,3416.0,3.332
burma14,Standard ACO,50,200,1_over_distance,1.5,2.0,0.6,None,3381.0,3.339
burma14,Standard ACO,50,200,1_over_distance,1.5,2.5,0.6,None,3529.0,3.333
burma14,Standard ACO,50,200,1_over_distance,1.5,3.0,0.6,None,3416.0,3.331
burma14,Standard ACO,50,200,1_over_distance,1.5,3.5,0.6,None,3381.0,3.322
burma14,Standard ACO,50,200,1_over_distance,1.5,4.0,0.6,None,3416.0,3.325
burma14,Standard ACO,50,200,1_over_distance,2.0,1.0,0.6,None,3848.0,3.329
burma14,Standard ACO,50,200,1_over_distance,2.0,1.5,0.6,None,3932.0,3.317
burma14,Standard ACO,50,200,1_over_distance,2.0,2.0,0.6,None,3613.0,3.315
burma14,Standard ACO,50,200,1_over_distance,2.0,2.5,0.6,None,3631.0,3.319
burma14,Standard ACO,50,200,1_over_distance,2.0,3.0,0.6,None,3416.0,3.342
burma14,Standard ACO,50,200,1_over_distance,2.0,3.5,0.6,None,3439.0,3.304
burma14,Standard ACO,50,200,1_over_distance,2.0,4.0,0.6,None,3521.0,3.324
burma14,Standard ACO,50,200,1_over_distance,2.5,1.0,0.6,None,3693.0,3.341
burma14,Standard ACO,50,200,1_over_distance,2.5,1.5,0.6,None,3691.0,3.329
burma14,Standard ACO,50,200,1_over_distance,2.5,2.0,0.6,None,3417.0,3.349
burma14,Standard ACO,50,200,1_over_distance,2.5,2.5,0.6,None,3529.0,3.337
